advanced information networking and applications,Hidenori Itoh
Journal of Computational and Applied Mathematics,Beniamin Bogosel
congress on evolutionary computation,James Montgomery
congress on evolutionary computation,Stephen Chen
international conference on image processing,Arnau Oliver
international conference on image processing,Xavier Lladó
international conference on image processing,Albert Torrent
international conference on image processing,Joan Martí
international symposium on experimental robotics,Ray Jarvis
panhellenic conference on informatics,Bogdan Popa
Reliability Engineering & System Safety,Danqing Wu
Reliability Engineering & System Safety,Zhenzhou Lu
Reliability Engineering & System Safety,Yanping Wang
Reliability Engineering & System Safety,Lei Cheng
international conference on computational science and its applications,Kisoeb Park
international conference on computational science and its applications,Moonseong Kim
international conference on computational science and its applications,Seki Kim
Discrete Mathematics,H.J Ryser
arXiv: Artificial Intelligence,Ambuj Mahanti
arXiv: Artificial Intelligence,Supriyo Ghose
arXiv: Artificial Intelligence,Samir K. Sadhukhan
international workshop on security,Avijit Dutta
international workshop on security,Goutam Paul
design automation conference,Zia Iqbal
design automation conference,Miodrag Potkonjak
design automation conference,Sujit Dey
design automation conference,Alice C. Parker
international symposium on neural networks,Penghu Miao
international symposium on neural networks,Guohai Liu
international symposium on neural networks,Duo Zhang
international symposium on neural networks,Yan Jiang
international symposium on neural networks,Hao Zhang
international symposium on neural networks,Huawei Zhou
Journal of Medical Systems,Jing Qin
Journal of Medical Systems,Wai-Man Pang
Journal of Medical Systems,Yim-Pan Chui
Journal of Medical Systems,Tien-Tsin Wong
Journal of Medical Systems,Pheng-Ann Heng
american control conference,Hong Wong
american control conference,M.S. de Queiroz
american control conference,Vikram Kapila
personal, indoor and mobile radio communications,Emilio Calvanese Strinati
personal, indoor and mobile radio communications,Sebastien Simoens
personal, indoor and mobile radio communications,Joseph Jean Boutros
IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems,María Molina
IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems,Rafael Ruiz-Sautua
IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems,Pedro L. García-Repetto
IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems,Román Hermida
international acm sigir conference on research and development in information retrieval,Yanhua Qu
international acm sigir conference on research and development in information retrieval,Keizo Sato
international acm sigir conference on research and development in information retrieval,Makoto Nakashima
international acm sigir conference on research and development in information retrieval,Tetsuro Ito
conference of the international speech communication association,Stefan Kombrink
conference of the international speech communication association,Tomas Mikolov
conference of the international speech communication association,Martin Karafiat
conference of the international speech communication association,Lukas Burget
Neurocomputing,Fatemeh Alamdar
Neurocomputing,Sara Ghane
Neurocomputing,Ali Amiri
Computer-aided Civil and Infrastructure Engineering,H.M. Lee
Computer-aided Civil and Infrastructure Engineering,H. Park
digital image computing: techniques and applications,Vinay Sriram
digital image computing: techniques and applications,David Kearney
robot and human interactive communication,Pierre Rouanet
robot and human interactive communication,Jérôme Béchu
robot and human interactive communication,Pierre-Yves Oudeyer
Mathematics of Control, Signals, and Systems,Valery A. Ugrinovskii
Mathematics of Control, Signals, and Systems,Ian R. Petersen
international conference on acoustics, speech, and signal processing,Abderrahman Essebbar
conference on decision and control,Alexander Domahidi
conference on decision and control,Aldo U. Zgraggen
conference on decision and control,Melanie Nicole Zeilinger
conference on decision and control,Manfred Morari
conference on decision and control,Colin Neil Jones
international conference on image processing,António Alves da Silva
international conference on image processing,Antonio Vicente Sempere Navarro
Journal of Global Information Management,Milind Sathye
Journal of Global Information Management,Biman Prasad
Journal of Global Information Management,Dharmendra Sharma
Journal of Global Information Management,Parmendra Sharma
Journal of Global Information Management,Suneeta Sathye
International Journal of Healthcare Information Systems and Informatics,Ali Otarkhani
International Journal of Healthcare Information Systems and Informatics,Sajad Shokouhyar Shokouhyar
International Journal of Healthcare Information Systems and Informatics,Sajad Salehi Pour
acm special interest group on data communication,Mark Allman
Discrete and Computational Geometry,Christoph Bandt
Discrete and Computational Geometry,Yang Wang
IEEE Transactions on Pattern Analysis and Machine Intelligence,Jifeng Dai
IEEE Transactions on Pattern Analysis and Machine Intelligence,Jianjiang Feng
IEEE Transactions on Pattern Analysis and Machine Intelligence,Jie Zhou
international conference on social computing,Yunzhong Liu
international conference on social computing,Yi Chen
Journal of Computers,Lingli Deng
Journal of Computers,Ziyao Xu
Journal of Computers,Yeping He
international solid-state circuits conference,Patrick Stanley Riehl
international solid-state circuits conference,Paul Fowers
international solid-state circuits conference,Hao-Ping Hong
international solid-state circuits conference,Michael Ashburn
engineering of computer based systems,Sebastien Lafond
engineering of computer based systems,Johan Lilius
Security and Communication Networks,Nourhene Ellouze
Security and Communication Networks,Mohamed Allouche
Security and Communication Networks,Habib Ben Ahmed
Security and Communication Networks,Slim Rekhis
Security and Communication Networks,Noureddine Boudriga
international symposium on neural networks,Xinli Xu
international symposium on neural networks,Qiu Guan
international symposium on neural networks,Wanliang Wang
international symposium on neural networks,Shengyong Chen
national conference on artificial intelligence,Mark J. Buller
national conference on artificial intelligence,Eric Sodomka
national conference on artificial intelligence,William J. Tharion
national conference on artificial intelligence,Cynthia M Clements
national conference on artificial intelligence,Reed W. Hoyt
national conference on artificial intelligence,Odest Chadwicke Jenkins
Journal of Chemical Information and Modeling,Anton Lindström
Journal of Chemical Information and Modeling,Fredrik Pettersson
Journal of Chemical Information and Modeling,Fredrik Almqvist
Journal of Chemical Information and Modeling,Anders Berglund
Journal of Chemical Information and Modeling,Jan Kihlberg
Journal of Chemical Information and Modeling,Anna Linusson
Computer Graphics Forum,Bing-Yu Chen
Computer Graphics Forum,Ken-Yi Lee
Computer Graphics Forum,Wei-Ting Huang
Computer Graphics Forum,Jong-Shan Lin
Cryptography and Communications,Zheng Yang
Cryptography and Communications,Pinhui Ke
Theoretical Computer Science,Denis Thérien
Advances in Engineering Software,Juan Carlos Augusto
Advances in Engineering Software,Miguel J. Hornos
algorithm engineering and experimentation,Daniel Dumitriu
algorithm engineering and experimentation,Stefan Funke
algorithm engineering and experimentation,Martin Kutz
algorithm engineering and experimentation,Nikola Milosavljevic
acm multimedia,Aiyesha Ma
acm multimedia,Nilesh V. Patel
acm multimedia,Mingkun Li
acm multimedia,Ishwar K. Sethi
IEEE Transactions on Geoscience and Remote Sensing,Stephen D. Billings
computer software and applications conference,Qianxiang Wang
computer software and applications conference,Gang Huang
computer software and applications conference,Junrong Shen
computer software and applications conference,Hong Mei
computer software and applications conference,Fuqing Yang
Automatica,Francesco Amato
Automatica,G. De Tommasi
Automatica,A. Pironti
cooperative information agents,Gerd Wagner
Journal of Computational Chemistry,Dennis M. Elking
Journal of Computational Chemistry,Thomas A. Darden
Journal of Computational Chemistry,Robert J. Woods
International Journal of Bifurcation and Chaos,C. Lourenco
global communications conference,Joo-Han Song
global communications conference,Vincent W. S. Wong
global communications conference,Victor C. M. Leung
personal, indoor and mobile radio communications,Keita Nagashima
personal, indoor and mobile radio communications,Shotaro Kamiya
personal, indoor and mobile radio communications,Koji Yamamoto
personal, indoor and mobile radio communications,Takayuki Nishio
personal, indoor and mobile radio communications,Masahiro Morikura
personal, indoor and mobile radio communications,Tomoyuki Sugihara
Signal Processing,Shuping He
Signal Processing,Zhengtao Ding
Signal Processing,Fei Liu
international conference on acoustics, speech, and signal processing,Hai-Yun Wang
international conference on acoustics, speech, and signal processing,Kai-Kuang Ma
international conference on computer communications,Baruch Awerbuch
international conference on computer communications,Amotz Bar-Noy
international conference on computer communications,Madan Gopal
Multimedia Tools and Applications,Jamil Ahmad
Multimedia Tools and Applications,Muhammad Sajjad
Multimedia Tools and Applications,Zahoor Jan
Multimedia Tools and Applications,Irfan Mehmood
Multimedia Tools and Applications,Seungmin Rho
Multimedia Tools and Applications,Sung Wook Baik
international symposium on physical design,Shounak Dhar
international symposium on physical design,Mahesh A. Iyer
